timestamp,index,util_gpu,util_mem,mem_used_MB,mem_total_MB,power_W,sm_clock_MHz,mem_clock_MHz,temp_C,pstate
2026/04/23 01:15:12.467, 0, 0, 0, 139703, 143771, 120.43, 1980, 3201, 35, P0
2026/04/23 01:15:12.467, 1, 0, 0, 136098, 143771, 116.57, 1980, 3201, 32, P0
2026/04/23 01:15:12.467, 2, 0, 0, 136098, 143771, 116.96, 1980, 3201, 34, P0
2026/04/23 01:15:12.467, 3, 0, 0, 136098, 143771, 116.70, 1980, 3201, 32, P0
2026/04/23 01:15:12.467, 4, 0, 0, 136098, 143771, 118.68, 1980, 3201, 34, P0
2026/04/23 01:15:12.467, 5, 0, 0, 136098, 143771, 115.29, 1980, 3201, 32, P0
2026/04/23 01:15:12.467, 6, 0, 0, 136098, 143771, 119.47, 1980, 3201, 35, P0
2026/04/23 01:15:12.467, 7, 0, 0, 135426, 143771, 120.19, 1980, 3201, 33, P0
2026/04/23 01:15:13.467, 0, 0, 0, 139703, 143771, 120.44, 1980, 3201, 35, P0
2026/04/23 01:15:13.467, 1, 0, 0, 136098, 143771, 116.56, 1980, 3201, 32, P0
2026/04/23 01:15:13.467, 2, 0, 0, 136098, 143771, 116.96, 1980, 3201, 34, P0
2026/04/23 01:15:13.467, 3, 0, 0, 136098, 143771, 116.72, 1980, 3201, 32, P0
2026/04/23 01:15:13.467, 4, 0, 0, 136098, 143771, 118.70, 1980, 3201, 34, P0
2026/04/23 01:15:13.467, 5, 0, 0, 136098, 143771, 115.27, 1980, 3201, 32, P0
2026/04/23 01:15:13.467, 6, 0, 0, 136098, 143771, 119.63, 1980, 3201, 35, P0
2026/04/23 01:15:13.468, 7, 0, 0, 135426, 143771, 120.21, 1980, 3201, 33, P0
2026/04/23 01:15:14.468, 0, 0, 0, 139703, 143771, 120.40, 1980, 3201, 35, P0
2026/04/23 01:15:14.468, 1, 0, 0, 136098, 143771, 116.53, 1980, 3201, 32, P0
2026/04/23 01:15:14.468, 2, 0, 0, 136098, 143771, 116.95, 1980, 3201, 34, P0
2026/04/23 01:15:14.468, 3, 0, 0, 136098, 143771, 116.69, 1980, 3201, 32, P0
2026/04/23 01:15:14.468, 4, 0, 0, 136098, 143771, 118.67, 1980, 3201, 34, P0
2026/04/23 01:15:14.468, 5, 0, 0, 136098, 143771, 115.25, 1980, 3201, 32, P0
2026/04/23 01:15:14.468, 6, 0, 0, 136098, 143771, 119.36, 1980, 3201, 35, P0
2026/04/23 01:15:14.468, 7, 0, 0, 135426, 143771, 120.22, 1980, 3201, 32, P0
2026/04/23 01:15:15.468, 0, 0, 0, 139703, 143771, 120.39, 1980, 3201, 35, P0
2026/04/23 01:15:15.468, 1, 0, 0, 136098, 143771, 116.52, 1980, 3201, 32, P0
2026/04/23 01:15:15.468, 2, 0, 0, 136098, 143771, 116.92, 1980, 3201, 34, P0
2026/04/23 01:15:15.468, 3, 0, 0, 136098, 143771, 116.69, 1980, 3201, 32, P0
