timestamp,index,util_gpu,util_mem,mem_used_MB,mem_total_MB,power_W,sm_clock_MHz,mem_clock_MHz,temp_C,pstate
2026/04/23 01:07:32.549, 4, 0, 0, 134116, 143771, 118.74, 1980, 3201, 35, P0
2026/04/23 01:07:32.549, 5, 0, 0, 134116, 143771, 112.66, 1980, 3201, 31, P0
2026/04/23 01:07:32.549, 6, 0, 0, 134116, 143771, 116.62, 1980, 3201, 35, P0
2026/04/23 01:07:32.549, 7, 0, 0, 133108, 143771, 112.88, 1980, 3201, 31, P0
2026/04/23 01:07:33.550, 0, 0, 0, 137673, 143771, 116.67, 1980, 3201, 35, P0
2026/04/23 01:07:33.550, 1, 0, 0, 134116, 143771, 110.45, 1980, 3201, 31, P0
2026/04/23 01:07:33.550, 2, 0, 0, 134116, 143771, 111.72, 1980, 3201, 33, P0
2026/04/23 01:07:33.550, 3, 0, 0, 134116, 143771, 113.59, 1980, 3201, 32, P0
2026/04/23 01:07:33.550, 4, 0, 0, 134116, 143771, 118.75, 1980, 3201, 35, P0
2026/04/23 01:07:33.550, 5, 0, 0, 134116, 143771, 112.67, 1980, 3201, 31, P0
2026/04/23 01:07:33.550, 6, 0, 0, 134116, 143771, 116.61, 1980, 3201, 35, P0
2026/04/23 01:07:33.550, 7, 0, 0, 133108, 143771, 112.81, 1980, 3201, 31, P0
2026/04/23 01:07:34.550, 0, 0, 0, 137673, 143771, 116.68, 1980, 3201, 35, P0
2026/04/23 01:07:34.550, 1, 0, 0, 134116, 143771, 110.39, 1980, 3201, 31, P0
2026/04/23 01:07:34.550, 2, 0, 0, 134116, 143771, 111.75, 1980, 3201, 33, P0
2026/04/23 01:07:34.550, 3, 0, 0, 134116, 143771, 113.61, 1980, 3201, 32, P0
2026/04/23 01:07:34.550, 4, 0, 0, 134116, 143771, 118.76, 1980, 3201, 35, P0
2026/04/23 01:07:34.550, 5, 0, 0, 134116, 143771, 112.67, 1980, 3201, 31, P0
2026/04/23 01:07:34.550, 6, 0, 0, 134116, 143771, 116.60, 1980, 3201, 35, P0
2026/04/23 01:07:34.550, 7, 0, 0, 133108, 143771, 112.79, 1980, 3201, 31, P0
2026/04/23 01:07:35.551, 0, 0, 0, 137673, 143771, 116.67, 1980, 3201, 35, P0
2026/04/23 01:07:35.551, 1, 0, 0, 134116, 143771, 110.42, 1980, 3201, 31, P0
2026/04/23 01:07:35.551, 2, 0, 0, 134116, 143771, 111.72, 1980, 3201, 33, P0
2026/04/23 01:07:35.551, 3, 0, 0, 134116, 143771, 113.52, 1980, 3201, 32, P0
2026/04/23 01:07:35.551, 4, 0, 0, 134116, 143771, 118.74, 1980, 3201, 35, P0
2026/04/23 01:07:35.551, 5, 0, 0, 134116, 143771, 112.68, 1980, 3201, 31, P0
2026/04/23 01:07:35.551, 6, 0, 0, 134116, 143771, 116.65, 1980, 3201, 35, P0
2026/04/23 01:07:35.551, 7, 0, 0, 133108, 143771, 112.84, 1980, 3201, 31, P0
2026/04/23 01:07:36.551, 0, 0, 0, 137673, 143771, 116.71, 1980, 3201, 35, P0
2026/04/23 01:07:36.551, 1, 0, 0, 134116, 143771, 110.44, 1980, 3201, 31, P0
2026/04/23 01:07:36.551, 2, 0, 0, 134116, 143771, 111.71, 1980, 3201, 33, P0
